"","B1_p_val","B1_avg_log2FC","B1_pct.1","B1_pct.2","B1_p_val_adj","B2_p_val","B2_avg_log2FC","B2_pct.1","B2_pct.2","B2_p_val_adj","max_pval","minimump_p_val","cluster"
"C14orf132",3.82392104519029e-205,0.470588989357459,0.668,0.479,9.99152329897771e-201,0,0.638475485619737,0.67,0.436,0,3.82392104519029e-205,0,2
"EN21",1.09712797878549e-201,0.668978466055034,0.573,0.346,2.8666856957686e-197,0,1.00900016887797,0.765,0.417,0,1.09712797878549e-201,0,2
"RPS6KA2",4.18258117063632e-198,0.336296283893522,0.341,0.138,1.09286663407556e-193,0,0.43322762635453,0.342,0.112,0,4.18258117063632e-198,0,2
"B3GAT1",2.78262488980028e-183,0.357490393630155,0.318,0.13,7.27072057455916e-179,0,0.397637171344147,0.323,0.102,0,2.78262488980028e-183,0,2
"MTSS1",5.18087328110143e-177,0.391185594315647,0.399,0.196,1.35371037961899e-172,0,0.438842820632725,0.381,0.139,0,5.18087328110143e-177,0,2
"NR2F6",3.072703340842e-67,0.413197854345265,0.755,0.756,8.02866655928606e-63,0,0.693129379228893,0.788,0.665,0,3.072703340842e-67,0,2
"MAB21L1",1.66649880384388e-62,0.677730646540746,0.359,0.261,4.35439472456368e-58,0,1.15276784608298,0.476,0.185,0,1.66649880384388e-62,0,2
"ZNF91",6.72011047009732e-291,0.609103850098603,0.786,0.627,1.75589766473173e-286,5.64965678744493e-307,0.609691317654286,0.756,0.622,1.47619882199149e-302,6.72011047009732e-291,1.12993135748896e-306,2
"CCSER2",4.96976818917509e-265,0.575082745778194,0.662,0.456,1.29855073014956e-260,2.45914063726596e-306,0.586450686264269,0.631,0.422,6.42548857111223e-302,4.96976818917509e-265,4.91828127453163e-306,2
"PPP1R18",4.30249021477264e-256,0.539694286710929,0.586,0.347,1.12419766821794e-251,1.35245109703254e-305,0.603814293765013,0.566,0.339,3.53381947143632e-301,4.30249021477264e-256,2.70490219406486e-305,2
"TMEM178A",1.41909140828089e-225,0.314539685831439,0.272,0.083,3.70794394069714e-221,3.97694191084964e-305,0.315242089121643,0.257,0.068,1.0391351518859e-300,1.41909140828089e-225,7.95388382169866e-305,2
"IDS",1.03673222022629e-303,0.669811082084765,0.592,0.347,2.70887761822928e-299,3.48550974789013e-239,0.588915501312208,0.574,0.397,9.10728842026212e-235,3.48550974789013e-239,2.07346444045241e-303,2
"RUSC1",2.44542801644067e-230,0.505835614663839,0.478,0.253,6.38965886415784e-226,2.17290678089953e-301,0.543810448472597,0.465,0.233,5.67758812781237e-297,2.44542801644067e-230,4.34581356179861e-301,2
"FAXC",5.14189200420422e-301,0.440415761592487,0.394,0.143,1.34352496177852e-296,5.58682861840906e-282,0.4129979825018,0.357,0.141,1.4597824497041e-277,5.58682861840906e-282,1.02837840084076e-300,2
"CNTNAP21",1.12589413193235e-201,0.589805615454658,0.439,0.207,2.94184877732604e-197,8.75084318704321e-301,0.708611498776569,0.454,0.2,2.28650781634252e-296,1.12589413193235e-201,1.75016863740863e-300,2
"RTN4RL2",2.60096186563591e-300,0.359542733973095,0.323,0.091,6.79605325872006e-296,9.8448420832927e-244,0.332863616109762,0.269,0.087,2.57235878794355e-239,9.8448420832927e-244,5.2019237312716e-300,2
"IRX21",4.3435484680282e-268,0.719900642094752,0.755,0.459,1.13492577921109e-263,2.93044696883216e-299,0.784087283880345,0.727,0.48,7.65696488486154e-295,4.3435484680282e-268,5.8608939376642e-299,2
"CCNDBP1",1.74399006687239e-150,0.362265504588054,0.427,0.239,4.55687164573086e-146,4.16688971932693e-299,0.437038110663367,0.41,0.171,1.08876661476293e-294,1.74399006687239e-150,8.33377943865293e-299,2
"ARG2",6.73156319646315e-299,0.386867941666744,0.322,0.095,1.75889014760386e-294,2.1609151173063e-245,0.333406465063647,0.278,0.096,5.64625511000964e-241,2.1609151173063e-245,1.34631263929253e-298,2
"LRRN3",1.20273016535622e-298,0.562635628050566,0.392,0.135,3.14261364905927e-294,8.3475516920098e-272,0.47469880074424,0.315,0.111,2.18113178160524e-267,8.3475516920098e-272,2.40546033071243e-298,2
"MYCBP2",4.25315187967745e-261,0.750918846123712,0.764,0.663,1.11130605464092e-256,2.46182283242517e-298,0.748928863312722,0.715,0.608,6.43249687884372e-294,4.25315187967745e-261,4.92364566484996e-298,2
"SPINT2",2.47219991700343e-298,0.438535669848915,0.326,0.095,6.45961116313826e-294,1.21354273311379e-275,0.381334973025086,0.312,0.107,3.17086580735302e-271,1.21354273311379e-275,4.94439983400668e-298,2
"RNASEK",5.3812675702988e-270,0.496619918867998,0.957,0.95,1.40607140344337e-265,1.51391618271969e-296,0.475728509732284,0.944,0.944,3.95571159382828e-292,5.3812675702988e-270,3.0278323654392e-296,2
"SNN",2.33092189161837e-222,0.519101189755521,0.508,0.283,6.09046581060963e-218,4.93498310231686e-295,0.569514201646288,0.496,0.261,1.28946173480437e-290,2.33092189161837e-222,9.86996620463371e-295,2
"ST7",1.3436077670677e-294,0.455692382539873,0.413,0.16,3.51071273457118e-290,8.05519033428949e-281,0.426832476421786,0.373,0.153,2.1047406824465e-276,8.05519033428949e-281,2.68721553413517e-294,2
"AKIRIN2",3.9384985512793e-231,0.597557816766738,0.695,0.54,1.02909028646377e-226,1.66147330810478e-294,0.638982559163103,0.675,0.514,4.34126360674697e-290,3.9384985512793e-231,3.32294661620944e-294,2
"VEZT",8.20010805820046e-220,0.542293619509794,0.695,0.537,2.1426062345272e-215,4.69482253990654e-292,0.596523788586081,0.675,0.498,1.22671018145218e-287,8.20010805820046e-220,9.38964507981297e-292,2
"REEP2",3.74468148006468e-260,0.403571515643149,0.412,0.166,9.784478239261e-256,1.75232989135442e-291,0.426676930573101,0.384,0.155,4.57866277311996e-287,3.74468148006468e-260,3.50465978270849e-291,2
"MXI1",2.32715253834353e-291,0.611580074605626,0.637,0.397,6.08061686743781e-287,1.3731618903199e-284,0.586941535995396,0.602,0.397,3.58793470321687e-280,1.3731618903199e-284,4.65430507668685e-291,2
"PAK2",4.5643621657674e-280,0.549607976845942,0.92,0.879,1.19262219029336e-275,3.10783432856055e-291,0.542291351351232,0.897,0.862,8.12046031709586e-287,4.5643621657674e-280,6.21566865712097e-291,2
"SHC2",4.25573348797387e-291,0.566354877511444,0.586,0.325,1.11198060307269e-286,2.99190537689665e-279,0.561431457676376,0.542,0.322,7.81754955929327e-275,2.99190537689665e-279,8.5114669759475e-291,2
"PBRM1",6.22460758999651e-175,0.487128295459598,0.81,0.75,1.62642771719019e-170,1.73834007598727e-290,0.617381214501878,0.785,0.685,4.54210878454714e-286,6.22460758999651e-175,3.47668015197441e-290,2
"ARL8A",3.99710154522254e-258,0.508260843359462,0.564,0.323,1.0444026627512e-253,4.68716027503115e-289,0.538614901597835,0.542,0.321,1.22470810826289e-284,3.99710154522254e-258,9.37432055006177e-289,2
"PLPPR2",2.09215409237319e-288,0.395670020606772,0.35,0.115,5.46658942796191e-284,1.12559205259281e-251,0.368271065535954,0.32,0.123,2.94105947421977e-247,1.12559205259281e-251,4.18430818474595e-288,2
"DNAJA1",4.42961665668822e-184,0.384606428847077,0.988,0.975,1.15741453622607e-179,2.96017880725395e-286,0.479766972303711,0.968,0.955,7.73465120547385e-282,4.42961665668822e-184,5.92035761450764e-286,2
"AGO11",3.20357314447978e-286,0.685626910111661,0.698,0.469,8.37061626921121e-282,3.2044192722098e-272,0.63057377420953,0.632,0.438,8.37282711635697e-268,3.2044192722098e-272,6.40714628895923e-286,2
"PAIP21",5.3257810595952e-224,0.476621802284213,0.936,0.907,1.39157333306163e-219,1.67287686914273e-285,0.506592812558001,0.93,0.902,4.37105997138305e-281,5.3257810595952e-224,3.34575373828546e-285,2
"RNF5",3.69633903623298e-273,0.619902758798458,0.773,0.646,9.65816426777316e-269,2.28343940046528e-285,0.588024809701152,0.739,0.623,5.96639880947574e-281,3.69633903623298e-273,4.56687880093022e-285,2
"STARD3NL",1.31747582159744e-243,0.525000835847939,0.705,0.539,3.44243257425194e-239,3.62874150158849e-284,0.566681278162118,0.664,0.501,9.48153866950056e-280,1.31747582159744e-243,7.25748300317691e-284,2
"SNAPC3",1.45685066179631e-258,0.540584639979634,0.575,0.335,3.80660509420759e-254,8.67813219280677e-283,0.529813467596108,0.541,0.314,2.26750916065848e-278,1.45685066179631e-258,1.73562643856117e-282,2
"CCDC82",2.04127749339964e-281,0.623260817716333,0.721,0.535,5.33365396250392e-277,5.1595114284382e-214,0.550198738799984,0.645,0.517,1.34812874113662e-209,5.1595114284382e-214,4.082554986799e-281,2
"RCN21",5.68194628857427e-231,0.52213047346256,0.966,0.948,1.48463574574157e-226,3.9195505627873e-280,0.536612095600945,0.961,0.944,1.02413936655069e-275,5.68194628857427e-231,7.83910112557394e-280,2
"CLIP3",3.12213622338974e-270,0.550555502008355,0.616,0.375,8.15782973809504e-266,4.40456090577572e-280,0.566530316480051,0.604,0.405,1.15086771907014e-275,3.12213622338974e-270,8.80912181155061e-280,2
"GNB1",3.146381059719e-208,0.490025684174262,0.878,0.849,8.22117907093978e-204,2.50129975608937e-275,0.53037210452403,0.861,0.818,6.53564613268591e-271,3.146381059719e-208,5.00259951217867e-275,2
"HAGH",3.51077141059286e-242,0.501417802087399,0.594,0.374,9.17329461873808e-238,6.36624504570352e-275,0.534922374525203,0.568,0.358,1.66343616799187e-270,3.51077141059286e-242,1.27324900914064e-274,2
"MSMO11",1.50028251659958e-146,0.561856878844974,0.706,0.571,3.92008818762304e-142,1.12274170117192e-274,0.720096400989356,0.755,0.594,2.93361179099211e-270,1.50028251659958e-146,2.2454834023438e-274,2
"DDAH2",1.28649951076851e-217,0.514815109532958,0.954,0.942,3.36149457168704e-213,2.03008705640383e-274,0.531012903112509,0.947,0.933,5.30441446967758e-270,1.28649951076851e-217,4.06017411280757e-274,2
"RAB30",9.77079323820891e-151,0.362131949854176,0.381,0.196,2.55301056521161e-146,5.16543313801459e-274,0.539230177983977,0.399,0.18,1.34967602463183e-269,9.77079323820891e-151,1.03308662760285e-273,2
"MARCH9",7.08972541519773e-192,0.291518532100072,0.3,0.112,1.85247435373702e-187,5.02300533623449e-273,0.339095731614666,0.301,0.101,1.31246106430471e-268,7.08972541519773e-192,1.00460106724689e-272,2
"ARMCX3",2.41352708247284e-272,0.621079458894005,0.802,0.661,6.30630491379329e-268,4.29815946078006e-255,0.58737869508427,0.75,0.65,1.12306608550722e-250,4.29815946078006e-255,4.82705416494523e-272,2
"USP9Y",3.3590422030593e-258,0.566708538051491,0.657,0.449,8.77684137237366e-254,3.96948104937716e-272,0.572928188563995,0.636,0.458,1.03718570339176e-267,3.3590422030593e-258,7.93896209875432e-272,2
"CNTFR1",6.68760711610262e-194,0.514028479378141,0.706,0.497,1.74740486336645e-189,2.08593809504373e-270,0.574914937933015,0.708,0.496,5.45034764853977e-266,6.68760711610262e-194,4.17187619008709e-270,2
"CACNB4",5.15812848858459e-270,0.414138781418534,0.355,0.122,1.34776739278227e-265,6.43903215222461e-268,0.386045135538529,0.336,0.126,1.68245471105477e-263,6.43903215222461e-268,1.03162569771691e-269,2
"ERBB41",5.64364517202397e-183,0.406341434720998,0.38,0.164,1.47462804699814e-178,6.10185566464164e-270,0.458746037900096,0.382,0.147,1.59435386661422e-265,5.64364517202397e-183,1.22037113292823e-269,2
"ST3GAL5",2.59469116375664e-140,0.292037883139112,0.297,0.132,6.77966854177971e-136,8.2618945502122e-269,0.369026611226264,0.316,0.114,2.15875042702495e-264,2.59469116375664e-140,1.65237891004243e-268,2
"P4HTM",3.34680663986177e-221,0.317834496327412,0.315,0.109,8.74487106929481e-217,5.86691891776763e-268,0.343971788516171,0.312,0.108,1.5329672440235e-263,3.34680663986177e-221,1.17338378355345e-267,2
"DSTN",4.35847969409115e-222,0.62078163590434,0.855,0.885,1.13882715926908e-217,1.17122260092663e-267,0.619911198361756,0.852,0.866,3.0602875339612e-263,4.35847969409115e-222,2.34244520185322e-267,2
"FSD1L1",2.19654391356632e-207,0.39684911167473,0.457,0.227,5.73934959175745e-203,1.11167007002294e-266,0.454881226947773,0.422,0.193,2.90468272596294e-262,2.19654391356632e-207,2.22334014004569e-266,2
"PEG10",3.29927894710854e-190,1.1884505640606,0.928,0.917,8.6206859608999e-186,2.15832873233204e-266,1.19359208573079,0.93,0.908,5.63949714471039e-262,3.29927894710854e-190,4.31665746466394e-266,2
"CACNG4",7.44223480971609e-216,0.308449138253922,0.317,0.113,1.94458153343072e-211,2.48147498505386e-266,0.331081281269805,0.3,0.102,6.48384598844723e-262,7.44223480971609e-216,4.96294997010747e-266,2
"DYNLRB1",1.77725917233681e-264,0.557751852337773,0.893,0.862,4.64380049139884e-260,2.33794625091998e-259,0.52792222697904,0.855,0.849,6.10881975902881e-255,2.33794625091998e-259,3.55451834467322e-264,2
"LRP8",2.19027921183675e-220,0.4029832337744,0.367,0.152,5.72298055260823e-216,3.08491617727344e-264,0.412094649802527,0.336,0.13,8.06057747959776e-260,2.19027921183675e-220,6.16983235454655e-264,2
"CYP51A11",6.07520240159379e-232,0.629819789788951,0.801,0.665,1.58738963551244e-227,4.92532053269384e-264,0.668584995500858,0.774,0.65,1.28693700198757e-259,6.07520240159379e-232,9.85064106538694e-264,2
"SMARCA4",4.76474131844167e-177,0.439462032962606,0.927,0.915,1.24497925909563e-172,4.51858443808875e-262,0.485463659951047,0.914,0.895,1.18066092782821e-257,4.76474131844167e-177,9.03716887617734e-262,2
"CARHSP11",2.51587787159605e-156,0.43119968660522,0.856,0.772,6.57373729069332e-152,2.99168979626442e-261,0.524507572334626,0.847,0.746,7.81698626865929e-257,2.51587787159605e-156,5.9833795925287e-261,2
"CELF2",1.44386063124763e-220,0.476634243945078,0.597,0.325,3.77266344338694e-216,1.84103974823466e-259,0.494752798096054,0.538,0.28,4.81045275816235e-255,1.44386063124763e-220,3.68207949646926e-259,2
"KIAA0930",1.28181504225853e-171,0.409227621065645,0.418,0.225,3.34925452391732e-167,1.89666039161633e-256,0.462139047126335,0.41,0.197,4.95578393725431e-252,1.28181504225853e-171,3.79332078323238e-256,2
"RNF11",2.00901976738393e-193,0.457650079159456,0.514,0.314,5.24936775019746e-189,8.30399498496835e-256,0.501228772322235,0.507,0.3,2.16975084962238e-251,2.00901976738393e-193,1.66079899699359e-255,2
"SARS",9.51302090370642e-256,0.586830872170721,0.835,0.73,2.48565723192945e-251,1.11798782574054e-251,0.56607709491272,0.785,0.695,2.92119038987745e-247,1.11798782574054e-251,1.90260418074119e-255,2
"SPAST",4.58057915326575e-227,0.530798747408303,0.61,0.411,1.19685952695681e-222,3.41372570326426e-255,0.552426564042268,0.569,0.38,8.91972389005918e-251,4.58057915326575e-227,6.827451406528e-255,2
"MTURN",8.90508098983521e-230,0.409256727342063,0.412,0.185,2.32680861183404e-225,1.1066607542568e-254,0.436620969985392,0.382,0.172,2.89159388479758e-250,8.90508098983521e-230,2.21332150851346e-254,2
"HCFC1R1",1.9310602339244e-227,0.55614219346981,0.602,0.404,5.04566728522108e-223,3.41073881132435e-254,0.567629546297334,0.595,0.417,8.9119194401094e-250,1.9310602339244e-227,6.82147762264828e-254,2
"ACSL4",4.34455747812039e-254,0.52250955887901,0.47,0.226,1.13518942345808e-249,1.46065640718031e-204,0.455601966892096,0.424,0.233,3.81654912632143e-200,1.46065640718031e-204,8.68911495624043e-254,2
"TULP4",7.03047262998149e-205,0.540608687427474,0.652,0.502,1.83699219348786e-200,1.63223520740666e-253,0.58866062473072,0.638,0.487,4.26486737343287e-249,7.03047262998149e-205,3.26447041481323e-253,2
"MEAF6",5.45723368534009e-203,0.534086898107245,0.766,0.706,1.42592058964251e-198,3.42093792017924e-253,0.567110005814781,0.75,0.692,8.93856869163634e-249,5.45723368534009e-203,6.8418758403584e-253,2
"FAM177A1",7.83292325539868e-252,0.569901797144509,0.638,0.439,2.04666451740312e-247,1.05053397901859e-235,0.545355063985753,0.605,0.451,2.74494023377769e-231,1.05053397901859e-235,1.56658465107966e-251,2
"HIP1R",1.12790054578097e-251,0.41711144568636,0.398,0.163,2.9470913360711e-247,6.46545935804856e-140,0.365658749879892,0.377,0.223,1.68935987566451e-135,6.46545935804856e-140,2.25580109156186e-251,2
"NDUFB8",1.38577071767948e-215,0.489490612516031,0.945,0.946,3.62088030822471e-211,1.12297825793871e-249,0.50145660351117,0.926,0.931,2.93422989016806e-245,1.38577071767948e-215,2.24595651587742e-249,2
"GET1",5.51726970355492e-212,0.509335581023353,0.6,0.417,1.44160740084186e-207,1.12906797424555e-249,0.534709521506405,0.578,0.398,2.9501417099062e-245,5.51726970355492e-212,2.2581359484909e-249,2
"AASDHPPT",2.15837811809037e-207,0.56134982886171,0.719,0.609,5.63962618475832e-203,2.46844606492352e-249,0.576846645874514,0.691,0.578,6.44980272303866e-245,2.15837811809037e-207,4.93689212984652e-249,2
"TSC22D1",3.56870818446291e-234,0.642643333849863,0.871,0.829,9.32467761518314e-230,3.06659102325364e-249,0.642416398739404,0.839,0.812,8.01269568465944e-245,3.56870818446291e-234,6.13318204650674e-249,2
"LMBR1L",1.5492422082087e-242,0.496446624998436,0.525,0.286,4.04801496582852e-238,1.24120602909983e-247,0.488875065991224,0.476,0.265,3.24314723343495e-243,1.5492422082087e-242,2.4824120581995e-247,2
"TMEM59",4.18505365082332e-239,0.50225847956446,0.849,0.765,1.09351266842363e-234,1.69047287310054e-247,0.486822248738504,0.826,0.759,4.41703657012441e-243,4.18505365082332e-239,3.38094574620093e-247,2
"RCOR2",3.22501488722237e-187,0.631330432629463,0.632,0.467,8.42664139882334e-183,3.02951527428217e-247,0.686326609853029,0.587,0.4,7.91582046017189e-243,3.22501488722237e-187,6.05903054856391e-247,2
"MAP4K4",5.14299926378269e-199,0.525752917140967,0.934,0.908,1.34381427763378e-194,3.11152077625822e-247,0.5692244160718,0.913,0.879,8.1300926362851e-243,5.14299926378269e-199,6.22304155251621e-247,2
"FAM89B",3.09483701852469e-227,0.576335216792439,0.714,0.577,8.08649964570318e-223,3.5264048695633e-247,0.593681555771349,0.678,0.554,9.21414328368194e-243,3.09483701852469e-227,7.05280973912648e-247,2
"MPHOSPH8",5.72309740009784e-220,0.575583267517439,0.778,0.682,1.49538811967156e-215,6.44645634094658e-247,0.580977906139216,0.739,0.654,1.68439457732593e-242,5.72309740009784e-220,1.28929126818931e-246,2
"ZEB1",6.54828853948644e-125,0.485457837819371,0.766,0.703,1.71100231248241e-120,2.60324019134809e-246,0.613968089271506,0.751,0.631,6.80200629597343e-242,6.54828853948644e-125,5.20648038269587e-246,2
"H3F3A",9.203673532677e-182,0.265958821772635,0.999,1,2.40482785735317e-177,4.45836447836896e-246,0.283883271259522,1,1,1.16492605455303e-241,9.203673532677e-182,8.91672895673739e-246,2
"NDFIP1",7.86364806436314e-245,0.578976316782224,0.739,0.619,2.05469260273745e-240,8.27190941908201e-220,0.568518033903477,0.689,0.613,2.16136721211194e-215,8.27190941908201e-220,1.57272961287253e-244,2
"TOB1",8.74223593179778e-110,0.384209533596617,0.412,0.256,2.28425882661944e-105,1.26257108657858e-244,0.50266702058213,0.423,0.207,3.29897199212117e-240,8.74223593179778e-110,2.52514217315708e-244,2
"CAMSAP1",7.97389907973928e-178,0.485093790469626,0.624,0.471,2.08350009054508e-173,1.43773192535992e-243,0.525695594877346,0.604,0.428,3.75664974777295e-239,7.97389907973928e-178,2.87546385071975e-243,2
"PAFAH1B3",1.73467003618755e-231,0.687037161753663,0.851,0.862,4.53251933755445e-227,4.28240658345995e-243,0.656108767544453,0.82,0.852,1.11895001619225e-238,1.73467003618755e-231,8.56481316691958e-243,2
"GDPD1",2.20519145004991e-233,0.347639684823533,0.321,0.111,5.76194473983542e-229,2.02289491989642e-242,0.351165393238027,0.313,0.119,5.28562213619736e-238,2.20519145004991e-233,4.04578983979281e-242,2
"GSK3B",2.42005141936351e-233,0.542561146418032,0.774,0.671,6.32335235365492e-229,6.22180301892066e-242,0.534389924261894,0.716,0.617,1.62569491081378e-237,2.42005141936351e-233,1.24436060378411e-241,2
"MARCKS1",9.36249727631662e-155,0.343920415748136,0.999,0.999,2.44632691332877e-150,2.01887234872143e-241,0.404922029342157,1,0.999,5.27511155997423e-237,9.36249727631662e-155,4.03774469744256e-241,2
"SERINC3",2.5568664416263e-240,0.49516597726998,0.579,0.35,6.68083632532536e-236,4.06757092724041e-199,0.475023544562494,0.505,0.329,1.06281560757865e-194,4.06757092724041e-199,5.11373288325254e-240,2
"SLC25A36",2.31562760750519e-228,0.545042157348545,0.815,0.728,6.05050337565032e-224,5.38711554034531e-240,0.523818382932602,0.767,0.698,1.40759941953683e-235,2.31562760750519e-228,1.07742310806904e-239,2
"VDAC2",1.3923235624406e-153,0.374128599085007,0.949,0.95,3.63800223630103e-149,2.92168384146161e-239,0.4133724571186,0.944,0.941,7.63406770935505e-235,1.3923235624406e-153,5.8433676829226e-239,2
"ZBTB41",4.88725170198864e-211,0.388004041693022,0.404,0.186,1.27698999721261e-206,3.32417726333781e-239,0.428736089826963,0.389,0.184,8.68574277137536e-235,4.88725170198864e-211,6.64835452667517e-239,2
"PODXL2",9.19402285460162e-222,0.55087598560354,0.684,0.534,2.40230623167886e-217,4.31480040831454e-239,0.555745775425427,0.63,0.482,1.12741419868851e-234,9.19402285460162e-222,8.62960081662813e-239,2
"NCALD",2.91946218455468e-84,0.40688321989587,0.489,0.372,7.62826274202292e-80,4.58297159469197e-237,0.580996451866985,0.51,0.298,1.19748464797707e-232,2.91946218455468e-84,9.16594318938335e-237,2
"LIN7A",1.15399632440953e-190,0.423790788951784,0.367,0.167,3.01527699604966e-186,6.59513841311507e-237,0.454855237467378,0.359,0.16,1.72324371596284e-232,1.15399632440953e-190,1.31902768262287e-236,2
"WBP2",1.98733788462539e-236,0.486989702809171,0.526,0.299,5.19271515873768e-232,6.42484931344262e-216,0.472990901663176,0.487,0.301,1.67874887710942e-211,6.42484931344262e-216,3.9746757692504e-236,2
"AP1S2",1.27935453848756e-190,0.601876134735857,0.705,0.589,3.34282547361416e-186,3.97774533781273e-236,0.649588741560218,0.686,0.56,1.03934507931709e-231,1.27935453848756e-190,7.9554906756253e-236,2
"SCRN1",4.87337079796093e-236,0.510646577473032,0.527,0.29,1.27336305579921e-231,2.43850893750982e-233,0.508194014458017,0.507,0.307,6.37158000281942e-229,2.43850893750982e-233,9.74674159592165e-236,2
"C3orf14",1.95262819631284e-201,0.467530404018728,0.53,0.321,5.10202221414581e-197,1.93132396464882e-235,0.485559512377651,0.491,0.288,5.04635638723089e-231,1.95262819631284e-201,3.8626479292974e-235,2
"MEX3A",2.34819506265147e-235,0.561308070261168,0.907,0.857,6.13559887920202e-231,6.00601739567883e-218,0.505391723644742,0.885,0.848,1.56931228531692e-213,6.00601739567883e-218,4.69639012530278e-235,2
"MGST3",4.72610005180829e-184,0.413556661598568,0.94,0.939,1.23488268253699e-179,6.2020975322437e-235,0.467571128136733,0.912,0.927,1.62054606419996e-230,4.72610005180829e-184,1.24041950644861e-234,2
"AKAP12",9.84981669912877e-95,0.379754904927907,0.63,0.454,2.57365860531536e-90,7.93991095433984e-235,0.722997636991851,0.64,0.424,2.07461933325946e-230,9.84981669912877e-95,1.58798219086786e-234,2
"FTX",1.47718523904777e-227,0.598352546483741,0.8,0.699,3.85973731110792e-223,1.27351582318819e-234,0.560275594093225,0.771,0.685,3.32756949440842e-230,1.47718523904777e-227,2.54703164637613e-234,2
"SPOCK1",2.41742712682948e-126,0.333901711358328,0.261,0.111,6.31649533969276e-122,1.34187559670536e-234,0.45175650528069,0.264,0.089,3.50618674663142e-230,2.41742712682948e-126,2.68375119341044e-234,2
"HMGCR",2.09432771307977e-164,0.585121340567992,0.73,0.622,5.47226888150613e-160,8.48528160791657e-234,0.6664715837204,0.731,0.606,2.21711923133252e-229,2.09432771307977e-164,1.6970563215832e-233,2
"MRPS36",1.32928277111565e-170,0.46054691824508,0.706,0.595,3.47328295264809e-166,1.82162748998544e-232,0.519874996810695,0.69,0.561,4.75973046858296e-228,1.32928277111565e-170,3.64325497997083e-232,2
"CDC42EP3",9.00634093234824e-232,0.387706954531183,0.387,0.155,2.35326682221327e-227,4.51838071232441e-220,0.400248898764002,0.38,0.177,1.18060769632325e-215,4.51838071232441e-220,1.80126818646952e-231,2
"TNRC6B",1.07881874222336e-231,0.561996191648115,0.899,0.872,2.81884549155541e-227,1.06678863906846e-212,0.528664977601432,0.862,0.856,2.78741203502199e-208,1.06678863906846e-212,2.1576374844466e-231,2
